id,lat,lng,status,summary,rating,description,created_at,updated_at,acknowledged_at,closed_at
1537958,41.3015018403916,-72.9239642558633,Open,Tree Trimming,Broken branch hanging down into the sidewalk,1,2015-03-18T11:11:23-04:00,2015-03-18T11:11:23-04:00,,None
1537953,41.326608,-72.948614,Closed,Potholes,There is a large pothole at the end of my driveway. It is located right where the street and my driveway merge. Entering and exiting my driveway is extremely bumpy because of the very deep pothole. ,2,2015-03-18T11:10:18-04:00,2015-03-26T14:54:50-04:00,2015-03-18T17:06:27-04:00,2015-03-26T14:54:50-04:00
1537933,41.3094784982437,-72.8907907245789,Acknowledged,Sidewalks and Curb damage,"Tree in front of 83 Grand ave,closest to the driveway, is causing sewer line problems. Its roots are growing into the line and clogging it every year causing a backup. The sidewalk is also very raised.",3,2015-03-18T11:04:43-04:00,2015-03-24T11:48:58-04:00,2015-03-18T17:06:04-04:00,None
1537909,41.3187645213475,-72.9417850428528,Acknowledged,Potholes,Several large potholes on this entire block between Carmel St and Sherman Ave. The issue should warrant immediate attention.,2,2015-03-18T10:50:55-04:00,2015-03-18T17:03:14-04:00,2015-03-18T17:03:13-04:00,None
1537908,41.3077092,-72.9366413,Acknowledged,(EONP) George St,"There will be an Emergency Order No Parking ban on Thursday, March 19th on the odd side of 481 George St, and ending on Dwight St due to replacing utility pole",2,2015-03-18T10:50:42-04:00,2015-03-18T12:52:02-04:00,2015-03-18T12:52:02-04:00,None
1537823,41.308274,-72.9278835,Open,Potholes,"The City of New Haven Is littered with Potholes. Every Street is full. I have been a resident of New Haven for over 50 years and I have never seen such neglect of our City Roads. In addition this has been the year for the worst snow removal ever. If you drive through surrounding towns you will not see the abundance of poorly plowed streets. 
The residents of the City of New Haven pay outrageous property tax, close to the highest in the country. What are we getting for our hard earned monies? Its ridiculous!!!!!",10,2015-03-18T10:14:34-04:00,2015-03-19T15:55:17-04:00,,None
1537819,41.3161918437195,-72.9265211703612,Acknowledged,Potholes,Multiple potholes on Winchester Ave right before you high Sachem Street. ,4,2015-03-18T10:13:54-04:00,2015-03-18T17:04:17-04:00,2015-03-18T17:04:17-04:00,None
1537818,41.3144896312895,-72.9355504380981,Acknowledged,Potholes,All of Sperry Street (between Whalley Ave and Goffe Street) is covered in potholes. ,2,2015-03-18T10:13:40-04:00,2015-03-18T17:05:29-04:00,2015-03-18T17:05:29-04:00,None
1537792,41.3013931581327,-72.9289795502625,Closed,Potholes,There are a series of potholes (deep!) potholes on Church St between Tower Lane and the highway entrance.  This is a very high traffic area and the holes are terrible.,4,2015-03-18T10:00:41-04:00,2015-03-26T14:31:29-04:00,2015-03-18T11:27:56-04:00,2015-03-26T14:31:19-04:00
1537779,41.297126,-72.931285,Closed,Potholes,Resident reports potholes in front of this location. Pothole is situated near the curb. Please patch it as soon as possible.,3,2015-03-18T09:53:04-04:00,2015-03-25T13:01:20-04:00,2015-03-18T10:10:25-04:00,2015-03-25T13:01:19-04:00
1537775,41.3139264,-72.8762021,Closed,Potholes,"Resident reports potholes on Hemingway Street, from Eastern Street to Quinnipiac Avenue. Please send someone to patch them as soon as possible.",4,2015-03-18T09:52:06-04:00,2015-03-26T14:59:10-04:00,2015-03-18T10:10:25-04:00,2015-03-26T14:59:10-04:00
1537765,41.312944,-72.897792,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:48:43-04:00,2015-03-18T15:14:03-04:00,2015-03-18T15:13:52-04:00,None
1537762,41.314106,-72.898697,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:48:11-04:00,2015-03-18T15:14:38-04:00,2015-03-18T15:14:29-04:00,None
1537761,41.332617,-72.9279339,Open,dead cat,A cat was frozen under a big pile of snow which has since melted but not completely. It is still frozen to the snow so I  couldn't get it into the trash,3,2015-03-18T09:48:04-04:00,2015-03-19T11:42:22-04:00,,None
1537759,41.3137476,-72.8982874,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:47:41-04:00,2015-03-18T15:14:58-04:00,2015-03-18T15:14:50-04:00,None
1537755,41.311896,-72.897476,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:47:11-04:00,2015-03-18T15:15:22-04:00,2015-03-18T15:15:12-04:00,None
1537754,41.3343541,-72.9709299,Closed,Potholes,HUGE POTHOLES on Valley St. near this intersection.  I had to wait for oncoming traffic to end so I could move to the other side of the street to pass by these gigantic potholes.,2,2015-03-18T09:46:55-04:00,2015-03-26T15:49:03-04:00,2015-03-18T10:10:25-04:00,2015-03-26T15:49:03-04:00
1537753,41.310867,-72.897219,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:46:15-04:00,2015-03-18T15:15:49-04:00,2015-03-18T15:15:41-04:00,None
1537750,41.310046,-72.896966,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:45:44-04:00,2015-03-18T15:16:14-04:00,2015-03-18T15:16:05-04:00,None
1537749,41.309807,-72.897589,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:45:08-04:00,2015-03-18T15:16:40-04:00,2015-03-18T15:16:31-04:00,None
1537748,41.30961,-72.897536,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:44:30-04:00,2015-03-18T15:17:16-04:00,2015-03-18T15:17:07-04:00,None
1537744,41.307751,-72.897144,Acknowledged,removal,UI/Asplundh Walk,2,2015-03-18T09:43:59-04:00,2015-03-18T15:17:39-04:00,2015-03-18T15:17:31-04:00,None
1537742,41.322951,-72.9543175,Acknowledged,Potholes,"On West Park Avenue, from Whalley Avenue to Pendleton Street, there are numerous potholes. Please send someone to patch the holes as soon as possible. ",2,2015-03-18T09:43:00-04:00,2015-03-18T10:10:25-04:00,2015-03-18T10:10:25-04:00,None
1537689,41.3353826401325,-72.9469904746201,Acknowledged,Potholes,There are many tandem potholes once you cross the New Haven line on Pine Rock towards Fitch St. Very dnagerous.  Cars are constantly swerving into on-coming traffic lanes to avoid the pot holes. (Marked difference from the recently re-paved Hamden section of pine Rock).  ,3,2015-03-18T09:21:45-04:00,2015-03-18T10:25:46-04:00,2015-03-18T10:10:25-04:00,None
1537640,41.3321461,-72.8682,Acknowledged,Potholes,"There are a couple of deep potholes right in front of 264 Cranston street in New Haven, near Cranston and Quinnipiac.",3,2015-03-18T08:58:52-04:00,2015-03-18T10:10:26-04:00,2015-03-18T10:10:26-04:00,None
1537603,41.3113163610403,-72.9211163940045,Closed,Potholes,The brick crosswalk mid-block on Audubon had a hole that goes all the way down to the metal supports. ,5,2015-03-18T08:33:53-04:00,2015-03-25T15:37:20-04:00,2015-03-18T10:10:26-04:00,2015-03-25T15:37:20-04:00
1537307,41.32306,-72.870263,Open,garbage over flowing city dumpster,Garbage eeverywhere,1,2015-03-17T20:05:04-04:00,2015-03-17T20:05:04-04:00,,None
1537279,41.3225900515036,-72.9130143883911,Acknowledged,Potholes,"There are some crazy potholes on Willow St. after this winter - please patch them, they're destroying my car. The potholes are perfectly aligned with the passenger side tire if one stays in the lane, so to avoid them, its necessary to drive down the middle of the road, creating a safety hazard for oncoming traffic. Some of the potholes are deep! I'd estimate 4-6 inches. Please come by and cold patch this entire strip from Whitney to Nash. ",9,2015-03-17T19:39:48-04:00,2015-03-18T14:42:45-04:00,2015-03-18T10:10:26-04:00,None
1537271,41.3171567827669,-72.925853,Acknowledged,Potholes,"Crazy potholes over here and the roads are still narrowed by unmelted piles of snow on the curb, making it difficult to avoid oncoming traffic and potholes at the same time, Please Cold Patch!",2,2015-03-17T19:35:09-04:00,2015-03-18T10:10:26-04:00,2015-03-18T10:10:26-04:00,None
1537268,41.3127801356962,-72.946651919574,Acknowledged,Potholes,Please repair all the potholes on Winthrop between Chapel and Goffe! It's terrible!,3,2015-03-17T19:32:42-04:00,2015-03-18T10:10:26-04:00,2015-03-18T10:10:26-04:00,None
1537233,41.3319549560547,-72.9759750366211,Closed,Potholes,"At least 6"" deep. This road has several potholes but this is the worse. ",4,2015-03-17T19:08:14-04:00,2015-03-26T17:41:24-04:00,2015-03-18T10:10:26-04:00,2015-03-26T14:53:22-04:00
1537228,41.320976,-72.897987,Open,Found Cat,Past 2 days this cat has been on my porch . I Put food out for strays. I can not take it in I have to many. It is on the thin side. And when I opened my door it tried to walk in with me so it is someones pet. Very friendly. May have been out there for a while. Possibly got lost because of the winter snow and no scent home. Crossing my fingers his owner claim him. we lose alot of cat here by cars hits. ,2,2015-03-17T19:06:58-04:00,2015-03-17T19:11:14-04:00,,None
1537214,41.318475,-72.943527,Acknowledged,Horrible Pothole Patchwork,"Last week New Haven PW came down my street and dropped some patch into the deep craters on my street. When I say dropped , I mean they literally took a shovel or two full of patch, threw it into the hole and moved onto the next one. They didn't bother to tamp it down or anything and now less than a week later, all the patch is gone and the holes are worse than they were before! You literally have to weave down my street to avoid damage to your vehicle. Can someone please come back out and PROPERLY patch these holes?!",7,2015-03-17T18:55:52-04:00,2015-03-19T09:40:25-04:00,2015-03-19T08:03:39-04:00,None
1537116,41.3224866,-72.9746376,Closed,Potholes,"I know that the city is out fixing potholes but in Upper Westville there are many potholes up and down Knollwood.  There is one very large one near the Hopkins school.  Could someone please look at it.

Thank you.",3,2015-03-17T18:18:20-04:00,2015-03-26T15:25:10-04:00,2015-03-18T10:10:26-04:00,2015-03-26T15:25:10-04:00
1537110,41.3082521,-72.9491672,Open,Terrible sidewalk,"Terrible sidewalk in front of and around surrounding houses of 20-24 Judson ave apartments.. Lots of damage
",2,2015-03-17T18:13:12-04:00,2015-03-17T19:36:18-04:00,,None
1537079,41.3091240131392,-72.9353943973935,Open,Other - city responsibility,Plywood of Damocles is dangling in this tree-corner of Howe and Chapel. ,4,2015-03-17T17:51:02-04:00,2015-03-18T08:54:13-04:00,,None
1537021,41.2882305,-72.8938528,Closed,Deep potholes,"The entire street prospect Ave  has deep dangerous potholes all along the entire street. 

Also... John st ",2,2015-03-17T17:25:47-04:00,2015-03-25T12:57:32-04:00,2015-03-18T10:10:26-04:00,2015-03-25T12:57:32-04:00
1536938,41.3344007,-72.9566641,Closed,Dumping,There are several couch and other bulk trash items littered all over this road. This is the most forgotten road in New Haven.,3,2015-03-17T16:32:53-04:00,2015-03-25T12:01:39-04:00,2015-03-17T17:56:43-04:00,2015-03-25T11:59:56-04:00
1536718,41.3161282081365,-72.9162279,Acknowledged,Potholes,,2,2015-03-17T14:51:24-04:00,2015-03-18T10:10:27-04:00,2015-03-18T10:10:27-04:00,None
1536562,41.3060793,-72.900598,Closed,Potholes,"Lloyd Street in the Fair Haven section of New Haven is just the worst.  Especially Lloyd St, in between Grand Ave and Clay St, is the absolute worst! I've even had to have my lower control arm replaced.  Now I have to fix my shocks on my vehicle.  Please fix this..",2,2015-03-17T14:08:06-04:00,2015-03-25T12:55:42-04:00,2015-03-18T10:10:27-04:00,2015-03-25T12:55:42-04:00
1536524,41.3122667051055,-72.9192176964608,Acknowledged,Potholes,"long pothole at the crosswalk on the corner of Orange & Church, across the street from the City parking lot. it's a problem for pedestrians waiting to cross the street there. When it's filed with water the splash area as cars drive through the pothole is a large one. I'd rather not have my cleaning bill go up.",3,2015-03-17T13:55:32-04:00,2015-03-18T10:10:27-04:00,2015-03-18T10:10:27-04:00,None
1536507,41.3216596958582,-72.9088640393506,Closed,Potholes,Deep and wide potholes on Bishop Street from about 55 Bishop all the way to State. Nearly impossible to avoid them at any speed. Please fill asap. Thanks!,4,2015-03-17T13:48:26-04:00,2015-03-26T14:44:45-04:00,2015-03-18T11:27:56-04:00,2015-03-26T14:21:31-04:00
1536487,41.3184366112478,-72.9144001187574,Open,Deadly Bike Lane,"Dear New Haven Transportation, Public Works, and Public Safety,

The Orange street bike lane north and southbound from Trumbull St. to Willow St. is a death trap. I made the mistake of trying to commute to work on bike and had to swerve potholes and debris the entire time while worrying about traffic, buses, and poorly parked cars. This was the most unsafe ride I have ever had, anywhere - and this was supposed to be the major north/south biking artery of East Rock. 

At one point, I had to try and jump a pothole and my rear tire didn't make it causing a flat tire and slightly bent rim. I am mad about my expensive commuter bike, but honestly, mostly just relieved I didn't tumble into traffic or hit my face. Some of these pot holes are more than 6 inches deep. A pothole for a car is an inconvenience with the possibility of tire/rim damage; a pothole on a bike however is a major safety concern- people have been killed like that.

All roads in East Rock are in horrible shape coming out of a long winter, understandably it will take some time to address this issue everywhere. But please, please, fix the bike lanes first. 

If you are looking to commute on bike, strongly consider taking a bus or walking until roads are improved. New Haven City officials, please try riding a bike in one of these bike lanes and reporting back.

I will follow up later with photos",19,2015-03-17T13:40:30-04:00,2015-03-18T11:51:35-04:00,,None
1536470,41.3068396,-72.9218006,Open,Traffic/Road Safety,"The intersection at Elm and State Street is terrifically hazardous, especially crossing from Elm Street, across State Street near the WTNH building.  There is a walk light there, but 90% of the driver's blow throw the red light to turn right onto State Street, while people are crossing with the walk signal and have had 100's of near misses.  Can this ever be made a no turn on red intersection?  Can larger signs be put up to inform people that pedestrians have the right of way during a walk light?  ",7,2015-03-17T13:32:28-04:00,2015-03-20T15:07:07-04:00,,None
1536436,41.3082012,-72.9506049,Acknowledged,Potholes,Several large potholes on street. Not just one area but the whole street from Winthrop end and Ella T.Grasso Blvd. end.,4,2015-03-17T13:25:20-04:00,2015-03-18T17:10:38-04:00,2015-03-18T11:27:56-04:00,None
1536385,41.302774483935,-72.9300113745911,Closed,Potholes,Huge gigantic holes when entering South Frontage Road from Congress Ave,3,2015-03-17T12:58:41-04:00,2015-03-26T15:42:37-04:00,2015-03-18T11:27:56-04:00,2015-03-26T15:42:37-04:00
1536329,41.3179585,-72.9460429,Acknowledged,Cars always parked and standing in the bus stop,"DTTP needs to patrol bus stops along Whalley for offenders parked in bus zones.  At this particular location, people park so they can stop in the pizza place or the mini mart.  This means we have to walk in the road, in all weather conditions, to board/deboard the bus.  This is dangerous and unnecessary.  If drivers need to learn the hard way that there is no parking/standing in bus zones, so be it - ticket them.  ",4,2015-03-17T12:28:06-04:00,2015-03-18T13:05:05-04:00,2015-03-18T13:05:05-04:00,None
1536264,41.3090462,-72.8842038,Open,Unshoveled Sidewalks,Resident reports that the sidewalks at the corner of Lenox and Clifton Streets are still not cleared. Pedestrians (including children) are forced to walk in the street in this area. ,1,2015-03-17T12:04:30-04:00,2015-03-17T12:04:30-04:00,,None
1536257,41.3305259,-72.9775413,Acknowledged,Potholes,"Resident reports potholes up and down Ramsdell Street. Please patch them. Also, please inspect Ramsdell Street for repaving. ",3,2015-03-17T12:01:21-04:00,2015-03-18T11:27:57-04:00,2015-03-18T11:27:57-04:00,None
1536244,41.3355885166544,-72.9470947838034,Open,"Public Space, Streets and Drains",Drains need to be put in starting from the New Haven Fitch Street entrance of Pine Rock Avenue up to the Hamden town line. There are college students that frequently walk to & from the SCSU campus using Pine Rock sidewalks & motorist drive slow to avoid splashing college students because of the large puddles due to the lack of drains on that street. (Did notice that Hamden put in drains about two months ago on Pine Rock Avenue up to the New Haven town line).,2,2015-03-17T11:57:51-04:00,2015-03-17T14:50:14-04:00,,None
1536242,41.3298592,-72.9751774,Acknowledged,Potholes,"Resident reports numerous potholes on Fairfield Street (entire street). The resident would like to have the potholes patched, and have the street scheduled for repaving. ",2,2015-03-17T11:56:54-04:00,2015-03-18T11:27:57-04:00,2015-03-18T11:27:57-04:00,None
1536207,41.3292338,-72.9465798,Acknowledged,Potholes,Pine Rock Avenue have potholes on both sides of the street that require drivers to cross into the opposite lane to avoid multiple potholes. Location: closer to Fitch Street on Pine Rock Avenue.,4,2015-03-17T11:46:54-04:00,2015-03-18T11:27:57-04:00,2015-03-18T11:27:57-04:00,None
1536065,41.3148441998693,-72.9353573190491,Acknowledged,Potholes,There are clusters of potholes on Sperry Street between Dickerman and Whalley. Please patch them as soon as possible.,2,2015-03-17T10:53:12-04:00,2015-03-17T11:00:50-04:00,2015-03-17T11:00:50-04:00,None
1536061,41.3141073,-72.9398723,Closed,Potholes,Resident reports several potholes at this location. Please patch them as soon as possible.,3,2015-03-17T10:51:07-04:00,2015-03-26T15:46:18-04:00,2015-03-17T11:00:50-04:00,2015-03-26T15:46:18-04:00
1536056,41.3170624288469,-72.9381650957703,Closed,Potholes,"Resident reports a pothole on Orchard Street, between Goffe Street and Dickerman Street.",2,2015-03-17T10:50:03-04:00,2015-03-26T14:23:44-04:00,2015-03-17T11:00:50-04:00,2015-03-26T14:23:31-04:00
1536053,41.3155235,-72.9392163,Closed,Potholes,Resident reports a pothole in the center of this intersection. Please patch it as soon as possible.,2,2015-03-17T10:48:58-04:00,2015-03-26T15:44:35-04:00,2015-03-17T11:00:50-04:00,2015-03-26T15:44:34-04:00
1535984,41.3092834,-72.9478968,Closed,Illegal Dumping,Resident reports a dumped television at the curbside. Please remove it as soon as possible.,3,2015-03-17T10:23:16-04:00,2015-03-25T12:03:56-04:00,2015-03-17T10:27:58-04:00,2015-03-25T12:03:56-04:00
1535983,41.2874719819951,-72.9259312037049,Acknowledged,Potholes,A row of 5 potholes and then a large hole about a yard wide.,3,2015-03-17T10:22:23-04:00,2015-03-17T11:01:15-04:00,2015-03-17T10:27:47-04:00,None
1535979,41.297355,-72.930227,Closed,Potholes,Resident reports a pothole near the curbside of this location. The pothole is directly in a handicap parking space. Please patch it as soon as possible.,2,2015-03-17T10:21:24-04:00,2015-03-25T12:59:23-04:00,2015-03-17T10:27:48-04:00,2015-03-25T12:59:23-04:00
1535963,41.3180377434441,-72.9077160538923,Closed,Potholes,a set of three or four potholes on the left hand side of the street.  some are deep while others and more of a bump.,2,2015-03-17T10:13:02-04:00,2015-03-25T15:49:42-04:00,2015-03-17T10:27:48-04:00,2015-03-25T15:49:42-04:00
1535955,41.3173729583469,-72.9129624547254,Acknowledged,Potholes,About 5 feet long and 2 ft wide.  Seems likes its from a patch job after some road work thats been exposed due to the plows.,4,2015-03-17T10:10:53-04:00,2015-03-17T13:48:55-04:00,2015-03-17T10:27:48-04:00,None
1535945,41.3264174,-72.9827771,Closed,Potholes,"holes all throughout englewood drive near fountain street, Also on East Ramsedell, terrible pot holes.",2,2015-03-17T10:08:30-04:00,2015-03-26T14:38:43-04:00,2015-03-17T10:27:48-04:00,2015-03-26T14:38:43-04:00
1535933,41.3124262172708,-72.9189816925414,Acknowledged,Potholes,There are about a dozen potholes several feet in diameter and at least one that is a foot deep. Very dangerous and damaging to cars & tires. From Orange & Trumbull up to Cafe Romeo.,4,2015-03-17T10:02:37-04:00,2015-03-17T13:49:54-04:00,2015-03-17T10:27:48-04:00,None
1535913,41.316864383264,-72.8872594972784,Open,Trash & Recycling & Blight,"There is usually loose trash, bagged trash, other waste in front of and in the yards of these two houses.  ",1,2015-03-17T09:54:06-04:00,2015-03-18T06:24:42-04:00,,None
1535805,41.3208174,-72.9088516,Acknowledged,Potholes all over.,Willow Street is horrible. It was bad last year and never got fixed. Even worse now.  Cars swerving into next traffic lane to avoid.,7,2015-03-17T09:42:19-04:00,2015-03-17T13:47:25-04:00,2015-03-17T10:27:48-04:00,None
1535795,41.3122819492027,-72.9191519207324,Acknowledged,Potholes,"The annual appearance of this pothole is upon us. Might be 10""-12"" deep right now. Can't see it because its filled with water.
(PS Orange Street in general is a disaster up and down its length.)",6,2015-03-17T09:37:54-04:00,2015-03-17T13:47:47-04:00,2015-03-17T10:27:48-04:00,None
1535785,41.308274,-72.9278835,Closed,Multiple deep potholes ,Please fill the potholes on Elm between Winthrop and Norton!,5,2015-03-17T09:32:00-04:00,2015-03-26T15:47:47-04:00,2015-03-17T10:27:49-04:00,2015-03-26T15:47:47-04:00
1535767,41.3133989,-72.930515,Acknowledged,Potholes,Resident reports deep potholes at this location. Please patch them as soon as possible.,2,2015-03-17T09:23:41-04:00,2015-03-17T09:33:19-04:00,2015-03-17T09:33:19-04:00,None
1535763,41.2833163,-72.8887483,Closed,Potholes,"At the corner of Harrington Avenue and Main Street, there are large potholes at the corner. Please patch them as soon as possible.",3,2015-03-17T09:22:04-04:00,2015-03-24T11:56:27-04:00,2015-03-17T09:33:19-04:00,2015-03-24T11:56:27-04:00
1535758,41.3135227753326,-72.9303486724914,Acknowledged,Potholes,"At the corner of York Square Place and Tower Parkway, there are a series of large potholes that need patching. Please send someone to patch. ",2,2015-03-17T09:17:11-04:00,2015-03-17T09:33:19-04:00,2015-03-17T09:33:19-04:00,None
1535751,41.3061017,-72.94011,Acknowledged,Potholes,A large deep pothole on legion ave,2,2015-03-17T09:12:26-04:00,2015-03-17T09:33:19-04:00,2015-03-17T09:33:19-04:00,None
1535736,41.3307786,-72.8717851,Closed,Potholes,"There are potholes on Smith Avenue, between Cross Street and Palmieri Avenue. Please patch them as soon as possible.",2,2015-03-17T09:06:54-04:00,2015-03-25T12:49:28-04:00,2015-03-17T09:33:20-04:00,2015-03-25T12:49:28-04:00
1535734,41.3298583,-72.8730781,Acknowledged,Potholes,"Between Middletown Avenue and Smith Avenue, there are large potholes on the street. ",2,2015-03-17T09:05:53-04:00,2015-03-17T09:33:20-04:00,2015-03-17T09:33:20-04:00,None
1535702,41.30993,-72.9185966,Open,Traffic/Road Safety,"Commercial property owner at One Audubon, Acorn Property Group, says bikes aren't allowed in building but offers no racks for bike parking. Can a bike rack be installed at this corner?",3,2015-03-17T08:59:49-04:00,2015-03-17T10:37:42-04:00,,None
1535345,41.2883444,-72.8948329,Closed,Illegal Dumping,"A mattress and box spring have been here since before all the snow. The box spring is leaning against a tree at about 730 Woodward and the mattress is laying on the ground just around the corner in front of 11 Allen Pl. This is one of the main entrances to our neighborhood and this looks horrible. Kids baseball and softball season will be starting soon and families will be coming from all over the city, this first impression of our neighborhood is terrible. Please remove the garbage as soon as possible.",4,2015-03-17T08:52:08-04:00,2015-03-26T15:04:42-04:00,2015-03-17T09:26:31-04:00,2015-03-26T14:19:25-04:00
1535052,41.308274,-72.9278835,Acknowledged,Potholes,many large pot holes on pine rock ave from Hamden line to fitch st cars going into hamden from fitch st have to drive on other side of road very bad have to drive this every day,3,2015-03-17T08:05:32-04:00,2015-03-17T10:36:33-04:00,2015-03-17T09:33:20-04:00,None
1535029,41.300087,-72.9253279,Open,Illegal parking ,"Interesting how there is a car parked illegally right in front of the police station, blocking the cross walk with no other cars around it and no ticket. If you were parked downtown you would be ticketed and towed within minutes. This was yesterday evening. ",7,2015-03-17T07:39:55-04:00,2015-03-25T10:16:03-04:00,,None
1534815,41.333054,-72.9701573,Acknowledged,Potholes,Between Parkside Dr. and Pond Lilly Ave. on Valley Street are a umber of deep potholes. ,2,2015-03-16T21:05:22-04:00,2015-03-17T09:33:20-04:00,2015-03-17T09:33:20-04:00,None
1534758,41.304440964085,-72.921412929454,Acknowledged,Traffic/Road Safety,"There's a deep pothole at the manhole cover in the middle of Grand Ave. near Ferraro's. At p.m. drive time, there is almost always an older brown van parked on the street in front of Ferraro's street entrance.  The van narrows the road in such a way that eastbound cars are easily forced into the pothole - especially with oncoming traffic.  It happened to me more than once and it's very hard on the car.  This has been going on since last snow season.  I reported it, but its never been fixed. ",3,2015-03-16T19:56:00-04:00,2015-03-18T12:08:29-04:00,2015-03-18T12:08:29-04:00,None
1534720,41.2834749220915,-72.936731600586,Acknowledged,Potholes,There is a very deep pothole on the right side of the road on South Frontage. I believe I hit it near Vine Street. It is so deep that It completely popped my rear tire and completely bent the rims of my tires on the front and back of the car. ,4,2015-03-16T19:27:50-04:00,2015-03-18T00:11:14-04:00,2015-03-17T09:33:20-04:00,None
1534623,41.3255709,-72.9277228,Acknowledged,Potholes,"Deep potholes all throughout Winchester Avenue. Also, Corner of Winchester and Bassett was patched up but not good enough, road is extremely bumpy.",2,2015-03-16T18:34:23-04:00,2015-03-17T09:33:20-04:00,2015-03-17T09:33:20-04:00,None
1534557,41.3153076171875,-72.9508285522461,Acknowledged,Potholes,,3,2015-03-16T18:02:51-04:00,2015-03-25T19:07:40-04:00,2015-03-17T09:33:21-04:00,None
1534432,41.3266173233772,-72.9152331198837,Open,SNOW RELATED,CT Transit bus driver of J2 bus leaving downtown for Hamden at 3:40 left me off  by a big snow bank instead of pulling up to the bus stop sign which was in a cleared drive way area. She said I could get off squeeze between the ice bank and the bus to the cleared area just fine. I refused to be compromised and demeaned so kept on the bus until she did stop in a totally cleared snow free area.  She is not the only bus driver who ignores passenger safety  around snow bank problems or selectively chooses where to stop for some passengers while stopping elsewhere for others.  CTTransit needs a passenger safety above all else service culture. ,1,2015-03-16T17:17:58-04:00,2015-03-16T17:17:58-04:00,,None
1534424,41.3262399,-72.9600332,Closed,Potholes at intersection,This area has been patched multiple times and is a dangerous spot because cars swerve to avoid many potholes. It will destroy tires and wheels if it has not already.,6,2015-03-16T17:13:09-04:00,2015-03-24T12:53:37-04:00,2015-03-16T17:52:50-04:00,2015-03-24T12:53:37-04:00
1534419,41.3229642,-72.961296,Closed,Potholes,Multiple potholes,4,2015-03-16T17:09:38-04:00,2015-03-24T12:55:13-04:00,2015-03-16T17:53:01-04:00,2015-03-24T12:55:12-04:00
1534396,41.3036933,-72.9316207,Closed,Potholes,I left work today at Hill Regional Career High School and was forced to drive over a very large pothole since there was someone in the lane next to me and I couldn't move over.  I got a very flat tire was was stuck for 2 hours waiting to have someone fix it.  After a few minutes of waiting someone else pulled over right next to me with a flat tire from the same pothole.  Is the city paying for this damage?,2,2015-03-16T17:00:38-04:00,2015-03-24T12:38:31-04:00,2015-03-16T17:56:25-04:00,2015-03-24T12:38:31-04:00
1534364,41.304344248323,-72.8782830084946,Acknowledged,Potholes,3 large potholes at intersection of Russell and turning onto Skyview/Highview.  No way to avoid when entering and exiting. ,2,2015-03-16T16:46:10-04:00,2015-03-16T17:58:22-04:00,2015-03-16T17:58:22-04:00,None
1534272,41.326363,-72.951655,Open,Private Property Issue,"44 Diamond St. was burned nearly 2 years ago on Easter Day, 2013.  It is truly a mess, a blight on our neighborhood.  After a year, the windows were boarded up but the blue roof tarp has been gone for a very long time.  There is trash around the outside of the house, mail on the front stoop. ",3,2015-03-16T16:01:58-04:00,2015-03-16T16:17:26-04:00,,None
1534249,41.3238925,-72.913687,Acknowledged,Potholes,"Last year the intersection of East Rock and Livingston was patched with a lane-wide patch.  Now there are two potholes in the patch, requiring that you turn into the lane for oncoming traffic to avoid them.  Please repair. ",4,2015-03-16T15:50:08-04:00,2015-03-17T09:33:21-04:00,2015-03-17T09:33:21-04:00,None
1534148,41.298357,-72.937778,Acknowledged,Potholes,Did not put enough material to fill the pothole,2,2015-03-16T15:14:39-04:00,2015-03-17T09:33:21-04:00,2015-03-17T09:33:21-04:00,None
1534147,41.3152803,-72.8731396,Closed,Potholes,Very deep pothole on the Bella Vista side between East View and Bella Vista. Very dangerous.,3,2015-03-16T15:14:33-04:00,2015-03-25T13:37:02-04:00,2015-03-16T15:37:25-04:00,2015-03-25T13:09:29-04:00
1534136,41.311014,-72.875164,Closed,Parking Violation/Abandoned Auto,"Cars are parking on the Russell Street Hill in the 
wrong direction.  This is occuring on both sides of
the street when parking is allowed on only one side.
We need no parking signs from the corner of 
Russell Street  up the hill past the driveway to
61 Warwick Street.  The road is narrow and this is
creating a difficult situation.",7,2015-03-16T15:11:00-04:00,2015-03-27T13:13:56-04:00,2015-03-16T16:51:37-04:00,2015-03-26T19:08:58-04:00
1534125,41.2897819268606,-72.9017361413116,Acknowledged,Potholes,Extremely large pothole very difficult to pass due to size,2,2015-03-16T15:07:12-04:00,2015-03-17T09:41:07-04:00,2015-03-17T09:33:21-04:00,None
